LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-77.03165496,38.93780172,May-20,Closed,1365 QUINCY STREET NW,20011,4
-77.01964096,38.91482756,May-20,Closed,1831 6TH STREET NW,20001,6
-77.01598904,38.90579662,May-20,Closed,1201 4TH STREET NW,20001,6
-76.98116516,38.88886317,May-20,Closed,1620 A STREET SE,20003,6
-77.02794484,38.95133185,May-20,Closed,5006 ARKANSAS AVENUE NW,20011,4
-76.97984168,38.90688373,May-20,Closed,1259 16TH STREET NE,20002,5
-76.98390371,38.88835974,May-20,Closed,109 15TH STREET SE,20003,6
-76.98343174,38.88673141,May-20,Closed,1501 MASSACHUSETTS AVENUE SE,20003,6
-77.03270409,38.92139072,May-20,Closed,1412 CHAPIN STREET NW,20009,1
-76.99128441,38.89925138,May-20,Closed,709 11TH STREET NE,20002,6
-77.08573106,38.94501264,May-20,Closed,4347 WARREN STREET NW,20016,3
-76.9746202,38.89836397,May-20,Closed,2025 BENNING ROAD NE,20002,7
-76.98989145,38.88148215,May-20,Closed,1206 G STREET SE,20003,6
-77.03844028,38.93057682,May-20,Closed,1614 KILBOURNE PLACE NW,20010,1
-77.02865565,38.91071438,May-20,Closed,1523 VERMONT AVENUE NW,20005,2
-77.02868239,38.91067627,May-20,Closed,1521 VERMONT AVENUE NW,20005,2
-77.01965049,38.95905002,May-20,Closed,5705 5TH STREET NW,20011,4
-77.02267458,38.91133601,May-20,Closed,1603 8TH STREET NW,20001,6
-77.02200984,38.93363552,May-20,Closed,544 NEWTON PLACE NW,20010,1
-76.9874862,38.92056063,May-20,Closed,2344 13TH PLACE NE,20018,5
-77.03953312,38.91614999,May-20,Closed,1726 WILLARD STREET NW,20009,2
-76.99776433,38.89220561,May-20,Closed,616 CONSTITUTION AVENUE NE,20002,6
-77.01597886,38.94065748,May-20,Open,4019 MARLBORO PLACE NW,20011,4
-76.9895915,38.88590444,May-20,Closed,1221 C STREET SE,20003,6
-77.00204304,38.88508059,May-20,Closed,3RD STREET SE AND NORTH CAROLINA AVENUE SE,20003,6
-77.01686466,38.94181186,May-20,Closed,4123 4TH STREET NW,20011,4
-77.01036577,38.95620676,May-20,Closed,5414 1ST PLACE NW,20011,4
-77.02557948,38.94708273,May-20,Closed,4628 9TH STREET NW,20011,4
-76.98060273,38.90643831,May-20,Closed,1228 16TH STREET NE,20002,5
-77.02369324,38.94387879,May-20,Closed,4326 8TH STREET NW,20011,4
-77.0093416,38.92098486,May-20,Closed,2318 NORTH CAPITOL STREET NW,20002,5
-77.00484938,38.91284124,May-20,Closed,144 R STREET NE,20002,5
-76.9964137,38.88111545,May-20,Closed,701 7TH STREET SE,20003,6
-77.01761009,38.9466383,May-20,Closed,4604 4TH STREET NW,20011,4
-77.03047614,38.9531517,May-20,Open,1309 HAMILTON STREET NW,20011,4
-77.07428536,38.92678064,May-20,Closed,2813 38TH STREET NW,20007,3
-77.03105957,38.9094789,May-20,Closed,1308 P STREET NW,20005,2
-77.02430831,38.92734916,May-20,Closed,738 HOBART PLACE NW,20001,1
-77.0154587,38.91006314,May-20,Closed,1504 3RD STREET NW,20001,5
-76.9917813,38.88795942,May-20,Closed,143 11TH STREET SE,20003,6
-77.0217132,38.96809241,May-20,Closed,609 TEWKESBURY PLACE NW,20012,4
-77.01924475,38.91133293,May-20,Closed,507 Q STREET NW,20001,6
-77.0094837,38.91428508,May-20,Closed,7 S STREET NW,20001,5
-76.97398188,38.93635854,May-20,Closed,2200 PERRY STREET NE,20018,5
-77.08341986,38.91045543,May-20,Open,4456 Q STREET NW,20007,3
-77.04377461,38.91765197,May-20,Open,1868 CALIFORNIA STREET NW,20009,1
-76.99139402,38.90422643,May-20,Closed,1131 MORSE STREET NE,20002,5
-77.05429394,38.9016145,May-20,Closed,2527 QUEEN ANNES LANE NW,20037,2
-76.98564552,38.90693351,May-20,Closed,1239 HOLBROOK TERRACE NE,20002,5
-77.00408738,38.88526451,May-20,Closed,146 D STREET SE,20003,6
-77.06503177,38.90667117,May-20,Closed,3254 N STREET NW,20007,2
-77.03522998,38.90083042,May-20,Closed,810 VERMONT AVENUE NW,20420,2
-76.99399187,38.90222656,May-20,Closed,932 9TH STREET NE,20002,6
-77.00509234,38.9162886,May-20,Closed,SUMMIT PLACE NE AND TODD PLACE NE,20002,5
-76.99662349,38.89009807,May-20,Closed,648 EAST CAPITOL STREET NE,20003,6
-77.02630971,38.92742808,May-20,Closed,2920 SHERMAN AVENUE NW,20001,1
-76.99640797,38.89412418,May-20,Closed,314 7TH STREET NE,20002,6
-76.99520531,38.89971689,May-20,Open,726 8TH STREET NE,20002,6
-77.05165112,38.90172911,May-20,Closed,936 24TH STREET NW,20037,2
-76.99521925,38.94791744,May-20,Closed,4818 8TH STREET NE,20017,5
-77.00775364,38.91612877,May-20,Closed,35 TODD PLACE NE,20002,5
-77.01843524,38.94618766,May-20,Closed,426 BUCHANAN STREET NW,20011,4
-77.02674855,38.90812259,May-20,Closed,1325 11TH STREET NW,20001,2
-77.04219162,38.91900641,May-20,Closed,1811 WYOMING AVENUE NW,20009,1
-76.9952456,38.89706564,May-20,Closed,530 8TH STREET NE,20002,6
-76.99777024,38.9502112,May-20,Closed,602 EMERSON STREET NE,20017,5
-77.02567895,38.91320669,May-20,Closed,936 FRENCH STREET NW,20001,6
-76.98394374,38.90203544,May-20,Open,1219 HOLBROOK STREET NE,20002,5
-77.03875618,38.90089858,May-20,Closed,818 CONNECTICUT AVENUE NW,20006,2
-77.01314353,38.94456473,May-20,Closed,111 WEBSTER STREET NW,20011,4
-77.02316153,38.92564321,May-20,Open,2718 GEORGIA AVENUE NW,20001,1
-77.01283193,38.91427909,May-20,Closed,121 S STREET NW,20001,5
-77.02184189,38.93018573,May-20,Closed,619 KENYON STREET NW,20010,1
-77.01682721,38.94049512,May-20,Closed,4011 4TH STREET NW,20011,4
-76.98617946,38.89374632,May-20,Closed,1356 C STREET NE,20002,6
-77.01917111,38.90546184,May-20,Closed,502 M STREET NW,20001,6
-76.98998314,38.90646517,May-20,Closed,1405 WEST VIRGINIA AVENUE NE,20002,5
-77.02219251,38.95763644,May-20,Open,639 LONGFELLOW STREET NW,20011,4
-77.02942232,38.92452432,May-20,Open,2631 13TH STREET NW,20009,1
-76.99703389,38.90545122,May-20,Closed,641 M STREET NE,20002,6
-77.00030093,38.9165207,May-20,Open,1941 4TH STREET NE,20002,5
-76.98200887,38.89029951,May-20,Closed,11 16TH STREET NE,20002,6
-77.02881114,38.93371025,May-20,Closed,3540 11TH STREET NW,20010,1
-76.99524508,38.94987854,May-20,Closed,733 EMERSON STREET NE,20017,5
-77.04490437,38.90134564,May-20,Closed,20TH STREET NW AND I STREET NW,20006,2
-77.03993884,38.91998272,May-20,Closed,2254 ONTARIO ROAD NW,20009,1
-77.01048168,38.95360904,May-20,Closed,49 HAMILTON STREET NW,20011,4
-77.01322391,38.91830469,May-20,Closed,133 V STREET NW,20001,5
-77.0330046,38.93732868,May-20,Closed,3700 14TH STREET NW,20010,4
-77.00765859,38.91794044,May-20,Closed,35 V STREET NE,20002,5
-77.01831301,38.95805915,May-20,Open,403 MISSOURI AVENUE NW,20011,4
-76.98991216,38.88254686,May-20,Closed,500 12TH STREET SE,20003,6
-77.02453046,38.92977117,May-20,Closed,724 KENYON STREET NW,20010,1
-76.99529561,38.89908144,May-20,Closed,722 G STREET NE,20002,6
-77.04834307,38.91949066,May-20,Open,2310 ASHMEAD PLACE NW,20009,1
-77.01457444,38.94991502,May-20,Closed,208 EMERSON STREET NW,20011,4
-77.02874064,38.95708992,May-20,Closed,1212 LONGFELLOW STREET NW,20011,4
-77.02664163,38.95275852,May-20,Closed,920 HAMILTON STREET NW,20011,4
-77.02960343,38.90965737,May-20,Closed,LOGAN CIRCLE,20005,2
-77.05267791,38.90650191,May-20,Closed,1255 25TH STREET NW,20037,2
-77.02504788,38.92434292,May-20,Closed,921 EUCLID STREET NW,20001,1
-77.08295034,38.91033514,May-20,Closed,4444 Q STREET NW,20007,3
-77.01189603,38.91307964,May-20,Closed,1715 1ST STREET NW,20001,5
-77.03279779,38.96338734,May-20,Open,1371 PEABODY STREET NW,20011,4
-76.97726641,38.90388123,May-20,Closed,1830 L STREET NE,20002,5
-77.04662871,38.91332993,May-20,Closed,1700 - 1799 BLOCK OF 21ST STREET NW,20009,2
-77.04237125,38.91895536,May-20,Closed,1819 WYOMING AVENUE NW,20009,1
-76.99127786,38.92737091,May-20,Closed,1019 HAMLIN STREET NE,20017,5
-77.00868503,38.91088603,May-20,Closed,2 FLORIDA AVENUE NE,20002,5
-77.01242714,38.91389934,May-20,Closed,1738 1ST STREET NW,20001,5
-76.99680663,38.84410662,May-20,Open,633 RALEIGH PLACE SE,20032,8
-76.96596868,38.86968132,May-20,Closed,2834 R STREET SE,20020,7
-77.02743739,38.93406245,May-20,Closed,3538 10TH STREET NW,20010,1
-77.02002002,38.93595191,May-20,Closed,617 PRINCETON PLACE NW,20010,1
-77.02480835,38.89713165,May-20,Closed,912 F STREET NW,20004,2
-77.02480835,38.89713165,May-20,Closed,912 F STREET NW,20004,2
-77.02261859,38.95727521,May-20,Open,702 LONGFELLOW STREET NW,20011,4
-77.06385377,38.9099514,May-20,Open,1526 32ND STREET NW,20007,2
-76.97068026,38.89762841,May-20,Closed,2519 BENNING ROAD NE,20002,7
-77.0290019,38.95495156,May-20,Closed,1228 JEFFERSON STREET NW,20011,4
-77.04091453,38.92323159,May-20,Closed,1765 EUCLID STREET NW,20009,1
-77.05720718,38.90592667,May-20,Closed,1222 28TH STREET NW,20007,2
-76.99422909,38.90276716,May-20,Closed,814 K STREET NE,20002,6
-77.02382184,38.956598,May-20,Closed,5505 8TH STREET NW,20011,4
-76.98102654,38.8982178,May-20,Closed,1623 GALES STREET NE,20002,6
-76.98055025,38.90651875,May-20,Closed,1232 16TH STREET NE,20002,5
-77.02745137,38.93052353,May-20,Closed,1030 LAMONT STREET NW,20010,1
-76.99976486,38.8834839,May-20,Closed,429 5TH STREET SE,20003,6
-77.01562256,38.94174122,May-20,Closed,4118 3RD STREET NW,20011,4
-76.99640112,38.89749574,May-20,Closed,658 F STREET NE,20002,6
-77.01830123,38.95981396,May-20,Closed,5726 4TH STREET NW,20011,4
-77.01354842,38.94454351,May-20,Closed,121 WEBSTER STREET NW,20011,4
-77.05417842,38.90161194,May-20,Closed,2523 QUEEN ANNES LANE NW,20037,2
-77.01981661,38.9352983,May-20,Closed,611 OTIS PLACE NW,20010,1
-77.01116647,38.9142916,May-20,Open,63 S STREET NW,20001,5
-76.98820542,38.90804452,May-20,Open,1101 HOLBROOK TERRACE NE,20002,5
-77.06894699,38.91131516,May-20,Open,1619 35TH STREET NW,20007,2
-76.99051812,38.90544934,May-20,Open,1120 NEAL STREET NE,20002,5
-77.02731089,38.92299783,May-20,Open,2524 11TH STREET NW,20001,1
-77.0330715,38.96443285,May-20,Closed,6105 14TH STREET NW,20011,4
-76.97792563,38.90424268,May-20,Closed,1731 LANG PLACE NE,20002,5
-77.01876651,38.93159174,May-20,Closed,3300 PARK PLACE NW,20010,1
-77.02881201,38.93444109,May-20,Closed,3572 11TH STREET NW,20010,1
-77.02068082,38.94594632,May-20,Closed,4525 ILLINOIS AVENUE NW,20011,4
-77.02390025,38.92481835,May-20,Closed,738 FAIRMONT STREET NW,20001,1
-77.03378838,38.9193611,May-20,Open,1447 W STREET NW,20009,1
-76.97506448,38.86473799,May-20,Open,2304 GOOD HOPE ROAD SE,20020,8
-76.98574677,38.8872152,May-20,Closed,213 14TH STREET SE,20003,6
-77.02822026,38.95495202,May-20,Closed,1204 JEFFERSON STREET NW,20011,4
-77.04597161,38.93355639,May-20,Closed,2012 PIERCE MILL ROAD NW,20010,1
-76.98045327,38.88428869,May-20,Closed,1704 D STREET SE,20003,6
-76.97441165,38.92280635,May-20,Closed,2506 22ND STREET NE,20018,5
-77.02082908,38.9511856,May-20,Closed,621 FARRAGUT STREET NW,20011,4
-77.02523406,38.95021454,May-20,Closed,4911 9TH STREET NW,20011,4
-77.02141377,38.91092096,May-20,Closed,636 Q STREET NW,20001,6
-76.98162937,38.86541124,May-20,Open,1612 U STREET SE,20020,8
-77.06872857,38.91390699,May-20,Closed,3421 R STREET NW,20007,2
-77.00180822,38.9018379,May-20,Closed,911 3RD STREET NE,20002,6
-77.0268881,38.98161647,May-20,Closed,7530 GEORGIA AVENUE NW,20012,4
-77.01528607,38.94490714,May-20,Closed,4419 3RD STREET NW,20011,4
-77.0503385,38.9015842,May-20,Closed,900 23RD STREET NW,20037,2
-77.03117946,38.91577642,May-20,Open,1343 T STREET NW,20009,1
-77.0247916,38.95904823,May-20,Closed,810 MARIETTA PLACE NW,20011,4
-76.95351031,38.89262022,May-20,Closed,200 35TH STREET NE,20019,7
-76.97721545,38.9038814,May-20,Closed,1832 L STREET NE,20002,5
-77.03783199,38.91095112,May-20,Closed,1616 Q STREET NW,20009,2
-77.02016566,38.94234877,May-20,Closed,4206 NEW HAMPSHIRE AVENUE NW,20011,4
-77.01918587,38.91063182,May-20,Closed,1534 5TH STREET NW,20001,6
-76.99194114,38.94947533,May-20,Open,4914 11TH STREET NE,20017,5
-76.97544427,38.92299511,May-20,Closed,2521 PARK AVENUE NE,20018,5
-77.02824122,38.93098204,May-20,Closed,3306 11TH STREET NW,20010,1
-77.00362532,38.96036312,May-20,Open,227 NICHOLSON STREET NE,20011,4
-77.00997317,38.97035407,May-20,Closed,35 VAN BUREN STREET NW,20012,4
-77.06104485,38.92985762,May-20,Closed,3024 CORTLAND PLACE NW,20008,3
-77.03135517,38.89501014,May-20,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-77.02781798,38.91627552,May-20,Open,1925 12TH STREET NW,20009,1
-77.03087532,38.92839482,May-20,Open,1332 IRVING STREET NW,20010,1
-77.02834551,38.92698638,May-20,Closed,1139 HARVARD STREET NW,20009,1
-77.02996094,38.95898792,May-20,Closed,5714 13TH STREET NW,20011,4
-77.03334861,38.93400082,May-20,Closed,1412 OAK STREET NW,20010,1
-76.97798696,38.90389578,May-20,Closed,1802 L STREET NE,20002,5
-77.02670288,38.93025282,May-20,Closed,3216 SHERMAN AVENUE NW,20010,1
-76.97808,38.90423379,May-20,Closed,1727 LANG PLACE NE,20002,5
-76.99026126,38.92567537,May-20,Closed,2801 12TH STREET NE,20017,5
-77.01613715,38.95199105,May-20,Closed,5028 3RD STREET NW,20011,4
-76.99866248,38.90615273,May-20,Closed,1212 6TH STREET NE,20002,6
-77.02532489,38.93540084,May-20,Closed,3646 NEW HAMPSHIRE AVENUE NW,20010,4
-77.04520875,38.92297057,May-20,Closed,1910 CALVERT STREET NW,20009,1
-77.01945092,38.93550231,May-20,Closed,3640 PARK PLACE NW,20010,1
-77.01613587,38.95194159,May-20,Closed,5026 3RD STREET NW,20011,4
-77.04834307,38.91949066,May-20,Closed,2310 ASHMEAD PLACE NW,20009,1
-77.01055848,38.92219241,May-20,Closed,38 CHANNING STREET NW,20001,5
-77.03929749,38.92233231,May-20,Closed,2424 17TH STREET NW,20009,1
-77.0061154,38.83755439,May-20,Closed,3700 MARTIN LUTHER KING JR AVENUE SE,20032,8
-77.01863462,38.94944187,May-20,Closed,435 DELAFIELD PLACE NW,20011,4
-76.99977881,38.88228155,May-20,Closed,513 5TH STREET SE,20003,6
-76.98603654,38.88774961,May-20,Closed,1366 INDEPENDENCE AVENUE SE,20003,6
-76.97703182,38.89555962,May-20,Closed,429 19TH STREET NE,20002,7
-77.03292044,38.91967601,May-20,Closed,1418 FLORIDA AVENUE NW,20009,1
-77.02641053,38.92500419,May-20,Closed,1019 FAIRMONT STREET NW,20001,1
-77.08326893,38.91094172,May-20,Closed,1700 SURREY LANE NW,20007,3
-76.96895646,38.93191081,May-20,Closed,2630 BRENTWOOD ROAD NE,20018,5
-76.98053518,38.89666919,May-20,Closed,529 EAMES PLACE NE,20002,6
-77.0026619,38.90175347,May-20,Closed,223 PARKER STREET NE,20002,6
-77.04102335,38.93397955,May-20,Open,3365 18TH STREET NW,20010,1
-77.00583485,38.9675127,May-20,Closed,118 TUCKERMAN STREET NE,20011,4
-77.05578513,38.90085628,May-20,Closed,2635 I STREET NW,20037,2
-77.03180099,38.93367596,May-20,Closed,1356 OAK STREET NW,20010,1
-77.01186306,38.91241608,May-20,Closed,90 R STREET NW,20001,5
-77.02433569,38.9271443,May-20,Open,735 HARVARD STREET NW,20001,1
-77.00442817,38.88305555,May-20,Open,137 E STREET SE,20003,6
-76.99896958,38.84453384,May-20,Open,515 PARKLAND PLACE SE,20032,8
-76.97399665,38.89583392,May-20,Closed,428 23RD PLACE NE,20002,7
-76.98619524,38.90809304,May-20,Closed,1643 MONTELLO AVENUE NE,20002,5
-77.04561853,38.93223961,May-20,Closed,3220 WALBRIDGE PLACE NW,20010,1
-77.01021363,38.91463806,May-20,Closed,30 SEATON PLACE NW,20001,5
-77.00323883,38.91291733,May-20,Closed,1705 2ND STREET NE,20002,5
-77.02675627,38.91855911,May-20,Closed,2111 11TH STREET NW,20001,1
-77.01686466,38.94181186,May-20,Closed,4123 4TH STREET NW,20011,4
-77.01679688,38.94982167,May-20,Closed,326 EMERSON STREET NW,20011,4
-77.01648276,38.90897082,May-20,Closed,1410 NEW JERSEY AVENUE NW,20001,6
-77.01651207,38.90907207,May-20,Closed,1414 NEW JERSEY AVENUE NW,20001,6
-76.99672303,38.9263264,May-20,Closed,647 GIRARD STREET NE,20017,5
-76.98200965,38.90456534,May-20,Closed,1530 LEVIS STREET NE,20002,5
-76.98198572,38.88930949,May-20,Closed,16 16TH STREET SE,20003,6
-77.00404926,38.91831293,May-20,Open,153 RHODE ISLAND AVENUE NE,20002,5
-77.03313294,38.91937084,May-20,Closed,1427 W STREET NW,20009,1
-77.01579794,38.95497733,May-20,Closed,5317 3RD STREET NW,20011,4
-76.93868958,38.90053066,May-20,Closed,4402 NANNIE HELEN BURROUGHS AVENUE NE,20019,7
-77.01597897,38.94060208,May-20,Closed,4017 MARLBORO PLACE NW,20011,4
-77.0595364,38.92952428,May-20,Closed,2924 CORTLAND PLACE NW,20008,3
-77.00588551,38.8403999,May-20,Open,3517 BROTHERS PLACE SE,20032,8
-77.00969855,38.92219068,May-20,Closed,14 CHANNING STREET NW,20001,5
-77.02557632,38.95787239,May-20,Closed,5617 9TH STREET NW,20011,4
-77.00373535,38.9221095,May-20,Open,2432 2ND STREET NE,20002,5
-76.96874557,38.86967633,May-20,Open,1636 27TH STREET SE,20020,7
-77.01833052,38.93910068,May-20,Closed,427 RANDOLPH STREET NW,20011,4
-76.98669413,38.88888637,May-20,Closed,1318 A STREET SE,20003,6
-77.01236377,38.91281231,May-20,Closed,1702 1ST STREET NW,20001,5
-77.02360278,38.95217364,May-20,Closed,5103 8TH STREET NW,20011,4
-77.01475666,38.91456046,May-20,Closed,212 RHODE ISLAND AVENUE NW,20001,5
-77.03987648,38.91796514,May-20,Closed,1744 V STREET NW,20009,1
-77.03255718,38.96810619,May-20,Closed,1378 TEWKESBURY PLACE NW,20012,4
-76.98894715,38.88620571,May-20,Closed,1236 C STREET SE,20003,6
-76.98666835,38.91214297,May-20,Closed,1842 KENDALL STREET NE,20002,5
-77.00711421,38.88337684,May-20,Open,50 E STREET SE,20003,6
-77.02720928,38.95497695,May-20,Closed,1108 JEFFERSON STREET NW,20011,4
-77.01062802,38.92219223,May-20,Closed,40 CHANNING STREET NW,20001,5
-76.98103841,38.88911998,May-20,Closed,23 17TH STREET SE,20003,6
-76.97712435,38.8992946,May-20,Closed,1808 BENNING ROAD NE,20002,5
-76.9952126,38.89928719,May-20,Closed,708 8TH STREET NE,20002,6
-77.03253127,38.96773632,May-20,Closed,1369 TUCKERMAN STREET NW,20011,4
-77.0154356,38.90935112,May-20,Closed,1430 3RD STREET NW,20001,5
-76.98884569,38.89968303,May-20,Closed,1244 LINDEN PLACE NE,20002,6
-76.98654881,38.91993265,May-20,Closed,2300 13TH PLACE NE,20018,5
-76.99408276,38.8877657,May-20,Closed,818 INDEPENDENCE AVENUE SE,20003,6
-77.01055848,38.92219241,May-20,Closed,38 CHANNING STREET NW,20001,5
-77.03495761,38.95855666,May-20,Closed,1437 MADISON STREET NW,20011,4
-77.07319287,38.95159108,May-20,Closed,3739 CUMBERLAND STREET NW,20016,3
-76.99767645,38.95021616,May-20,Closed,606 EMERSON STREET NE,20017,5
-77.07517502,38.96225633,May-20,Closed,3807 LEGATION STREET NW,20015,3
-77.02871053,38.93675796,May-20,Closed,1044 QUEBEC PLACE NW,20010,4
-77.01055848,38.92219241,May-20,Closed,38 CHANNING STREET NW,20001,5
-77.01055848,38.92219241,May-20,Closed,38 CHANNING STREET NW,20001,5
-76.98341739,38.89641091,May-20,Closed,455 15TH STREET NE,20002,6
-77.02050672,38.92822333,May-20,Closed,530 COLUMBIA ROAD NW,20001,1
-77.01167979,38.91210387,May-20,Closed,75 FLORIDA AVENUE NW,20001,5
-77.01902167,38.95336473,May-20,Closed,435 HAMILTON STREET NW,20011,4
-77.04075301,38.93399379,May-20,Closed,1726 NEWTON STREET NW,20010,1
-76.98989236,38.9035178,May-20,Closed,1126 MONTELLO AVENUE NE,20002,5
-77.0217371,38.93750482,May-20,Closed,704 QUINCY STREET NW,20011,4
-77.03267382,38.91496535,May-20,Closed,1413 SWANN STREET NW,20009,2
-77.03993884,38.91998272,May-20,Closed,2254 ONTARIO ROAD NW,20009,1
-77.00181721,38.91960875,May-20,Closed,300 RHODE ISLAND AVENUE NE,20002,5
-77.03370241,38.91387325,May-20,Closed,1426 S STREET NW,20009,2
-77.01361832,38.9445408,May-20,Open,123 WEBSTER STREET NW,20011,4
-76.99071446,38.90275829,May-20,Closed,1122 K STREET NE,20002,6
-77.01298072,38.9063057,May-20,Closed,115 NEW YORK AVENUE NW,20001,5
-77.01913744,38.90933454,May-20,Closed,1424 5TH STREET NW,20001,6
-77.0206087,38.95187855,May-20,Closed,612 GALLATIN STREET NW,20011,4
-77.02189296,38.94173463,May-20,Closed,4138 7TH STREET NW,20011,4
-77.00938973,38.9178141,May-20,Closed,2028 NORTH CAPITOL STREET NW,20002,5
-77.06701294,38.905545,May-20,Closed,1251 BANKS ALLEY NW,20007,2
-77.02454274,38.93933114,May-20,Closed,3923 GEORGIA AVENUE NW,20011,4
-77.00361457,38.95993767,May-20,Closed,5725 CHILLUM PLACE NE,20011,4
-76.98594414,38.90918977,May-20,Closed,1702 MONTELLO AVENUE NE,20002,5
-77.03993344,38.91795602,May-20,Closed,1746 V STREET NW,20009,1
-77.04513404,38.93447575,May-20,Closed,2039 PARK ROAD NW,20010,1
-76.99622752,38.95616311,May-20,Closed,633 JEFFERSON STREET NE,20011,5
-77.07319274,38.9182099,May-20,Closed,2056 37TH STREET NW,20007,3
-76.99568378,38.9330644,May-20,Closed,701 MICHIGAN AVENUE NE,20017,5
-76.9988974,38.94608462,May-20,Closed,601 BUCHANAN STREET NE,20017,5
-77.03979293,38.91536374,May-20,Closed,1736 T STREET NW,20009,2
-77.01921041,38.91354061,May-20,Closed,503 RHODE ISLAND AVENUE NW,20001,6
-77.02070345,38.95119436,May-20,Closed,617 FARRAGUT STREET NW,20011,4
-77.02306942,38.9400049,May-20,Closed,733 SHEPHERD STREET NW,20011,4
-77.04069897,38.92520368,May-20,Closed,2733 ONTARIO ROAD NW,20009,1
-77.02300738,38.9364615,May-20,Closed,740 ROCK CREEK CHURCH ROAD NW,20010,1
-77.02557632,38.95787239,May-20,Open,5617 9TH STREET NW,20011,4
-76.99356558,38.95814571,May-20,Closed,834 OGLETHORPE STREET NE,20011,4
-77.00611525,38.9675126,May-20,Closed,110 TUCKERMAN STREET NE,20011,4
-77.09652597,38.94825459,May-20,Closed,4509 49TH STREET NW,20016,3
-77.07372178,38.91798103,May-20,Closed,2033 HUIDEKOPER PLACE NW,20007,3
-76.99866248,38.90615273,May-20,Closed,1212 6TH STREET NE,20002,6
-77.01666,38.9451372,May-20,Closed,324 ALLISON STREET NW,20011,4
